,p1_win
30490,1
30491,0
30492,1
30493,0
30494,1
30495,0
30496,1
30497,0
30498,1
30499,0
30500,1
30501,1
30502,0
30503,0
30504,0
30505,1
30506,0
30507,1
30508,0
30509,1
30510,0
30511,1
30512,0
30513,1
30514,0
30515,0
30516,1
30517,0
30518,1
30519,1
30520,0
30521,0
30522,1
30523,1
30524,0
30525,1
30526,0
30527,1
30528,0
30529,0
30530,1
30531,0
30532,1
30533,0
30534,1
30535,0
30536,1
30537,0
30538,1
30539,0
30540,1
30541,0
30542,1
30543,0
30544,1
30545,0
30546,1
30547,1
30548,0
30549,1
30550,0
30551,1
30552,0
30553,1
30554,0
30555,1
30556,0
30557,0
30558,1
30559,0
30560,1
30561,0
30562,1
30563,0
30564,1
30565,1
30566,0
30567,1
30568,0
30569,0
30570,1
30571,0
30572,1
30573,1
30574,0
30575,0
30576,1
30577,0
30578,1
30579,0
30580,1
30581,0
30582,1
30583,0
30584,1
30585,1
30586,0
30587,0
30588,1
30589,0
30590,1
30591,0
30592,1
30593,0
30594,1
30595,0
30596,1
30597,1
30598,0
30599,0
30600,1
30601,0
30602,1
30603,0
30604,1
30605,0
30606,1
30607,0
30608,1
30609,0
30610,1
30611,0
30612,1
30613,1
30614,0
30615,1
30616,0
30617,1
30618,0
30619,1
30620,0
30621,0
30622,1
30623,1
30624,0
30625,0
30626,1
30627,1
30628,0
30629,0
30630,1
30631,1
30632,0
30633,1
30634,0
30635,1
30636,0
30637,1
30638,0
30639,0
30640,1
30641,0
30642,1
30643,0
30644,1
30645,1
30646,0
30647,1
30648,0
30649,1
30650,0
30651,0
30652,1
30653,0
30654,1
30655,0
30656,1
30657,0
30658,1
30659,0
30660,1
30661,0
30662,1
30663,0
30664,1
30665,1
30666,0
30667,1
30668,0
30669,1
30670,0
30671,1
30672,0
30673,1
30674,0
30675,1
30676,0
30677,1
30678,0
30679,1
30680,0
30681,1
30682,0
30683,0
30684,1
30685,0
30686,1
30687,0
30688,1
30689,0
30690,1
30691,0
30692,1
30693,0
30694,1
30695,1
30696,0
30697,1
30698,0
30699,1
30700,0
30701,1
30702,0
30703,1
30704,0
30705,0
30706,1
30707,0
30708,1
30709,1
30710,0
30711,1
30712,0
30713,1
30714,0
30715,0
30716,1
30717,1
30718,0
30719,0
30720,1
30721,0
30722,1
30723,0
30724,1
30725,1
30726,0
30727,0
30728,1
30729,0
30730,1
30731,0
30732,1
30733,0
30734,1
30735,0
30736,1
30737,0
30738,1
30739,0
30740,1
30741,0
30742,1
30743,1
30744,0
30745,0
30746,1
30747,1
30748,0
30749,1
30750,0
30751,1
30752,0
30753,1
30754,0
30755,1
30756,0
30757,0
30758,1
30759,1
30760,0
30761,1
30762,0
30763,1
30764,0
30765,1
30766,0
30767,1
30768,0
30769,0
30770,1
30771,1
30772,0
30773,1
30774,0
30775,1
30776,0
30777,0
30778,1
30779,1
30780,0
30781,1
30782,0
30783,1
30784,0
30785,0
30786,1
30787,1
30788,0
30789,1
30790,0
30791,1
30792,0
30793,0
30794,1
30795,0
30796,1
30797,1
30798,0
30799,0
30800,1
30801,1
30802,0
30803,0
30804,1
30805,0
30806,1
30807,1
30808,0
30809,1
30810,0
30811,0
30812,1
30813,0
30814,1
30815,0
30816,1
30817,0
30818,0
30819,1
30820,1
30821,0
30822,1
30823,0
30824,1
30825,0
30826,1
30827,0
30828,1
30829,0
30830,0
30831,1
30832,0
30833,1
30834,0
30835,1
30836,0
30837,1
30838,0
30839,1
30840,0
30841,1
30842,0
30843,0
30844,1
30845,1
30846,0
30847,0
30848,1
30849,0
30850,1
30851,0
30852,1
30853,0
30854,1
30855,0
30856,1
30857,0
30858,1
30859,0
30860,0
30861,1
30862,0
30863,1
30864,0
30865,1
30866,0
30867,1
30868,0
30869,1
30870,0
30871,1
30872,0
30873,1
30874,0
30875,1
30876,0
30877,1
30878,0
30879,1
30880,0
30881,1
30882,0
30883,1
30884,0
30885,1
30886,0
30887,1
30888,0
30889,1
30890,0
30891,1
30892,0
30893,1
30894,0
30895,1
30896,0
30897,1
30898,0
30899,1
30900,0
30901,1
30902,0
30903,1
30904,0
30905,1
30906,0
30907,1
30908,0
30909,1
30910,0
30911,1
30912,0
30913,1
30914,0
30915,1
30916,0
30917,1
30918,0
30919,1
30920,0
30921,1
30922,0
30923,1
30924,0
30925,1
30926,0
30927,1
30928,0
30929,1
30930,0
30931,1
30932,0
30933,1
30934,0
30935,1
30936,0
30937,1
30938,0
30939,1
30940,0
30941,1
30942,0
30943,1
30944,0
30945,1
30946,0
30947,1
30948,0
30949,1
30950,0
30951,1
30952,0
30953,1
30954,0
30955,1
30956,0
30957,1
30958,0
30959,1
30960,1
30961,0
30962,1
30963,0
30964,1
30965,0
30966,1
30967,0
30968,0
30969,1
30970,0
30971,1
30972,0
30973,1
30974,0
30975,1
30976,0
30977,1
30978,0
30979,1
30980,0
30981,1
30982,0
30983,1
30984,0
30985,1
30986,0
30987,1
30988,0
30989,1
30990,0
30991,1
30992,0
30993,1
30994,0
30995,1
30996,0
30997,1
30998,0
30999,1
31000,0
31001,1
31002,0
31003,1
31004,0
31005,1
31006,0
31007,1
31008,0
31009,1
31010,0
31011,1
31012,0
31013,1
31014,0
31015,1
31016,0
31017,1
31018,0
31019,1
31020,0
31021,1
31022,0
31023,1
31024,0
31025,1
31026,0
31027,1
31028,0
31029,1
31030,0
31031,1
31032,0
31033,0
31034,1
31035,0
31036,1
31037,0
31038,1
31039,0
31040,1
31041,0
31042,1
31043,0
31044,1
31045,0
31046,1
31047,0
31048,1
31049,0
31050,1
31051,0
31052,1
31053,1
31054,0
31055,1
31056,0
31057,0
31058,1
31059,1
31060,0
31061,0
31062,1
31063,0
31064,1
31065,0
31066,1
31067,1
31068,0
31069,0
31070,1
31071,0
31072,1
31073,0
31074,1
31075,1
31076,0
31077,1
31078,0
31079,0
31080,1
31081,1
31082,0
31083,0
31084,1
31085,1
31086,0
31087,0
31088,1
31089,1
31090,0
31091,1
31092,0
31093,1
31094,0
31095,0
31096,1
31097,1
31098,0
31099,0
31100,1
31101,1
31102,0
31103,0
31104,1
31105,1
31106,0
31107,1
31108,0
31109,0
31110,1
31111,1
31112,0
31113,1
31114,0
31115,1
31116,0
31117,1
31118,0
31119,1
31120,0
31121,1
31122,0
31123,1
31124,0
31125,1
31126,0
31127,0
31128,1
31129,1
31130,0
31131,1
31132,0
31133,0
31134,1
31135,0
31136,1
31137,1
31138,0
31139,1
31140,0
31141,1
31142,0
31143,1
31144,0
31145,0
31146,0
31147,1
31148,0
31149,1
31150,0
31151,1
31152,0
31153,1
31154,1
31155,0
31156,1
31157,0
31158,1
31159,0
31160,1
31161,0
31162,1
31163,0
31164,1
31165,0
31166,0
31167,1
31168,0
31169,1
31170,0
31171,1
31172,1
31173,0
31174,1
31175,0
31176,1
31177,0
31178,1
31179,0
31180,1
31181,0
31182,1
31183,0
31184,1
31185,0
31186,1
31187,0
31188,1
31189,0
31190,1
31191,0
31192,1
31193,0
31194,1
31195,0
31196,1
31197,0
31198,0
31199,1
31200,0
31201,0
31202,1
31203,0
31204,1
31205,0
31206,1
31207,0
31208,1
31209,0
31210,1
31211,0
31212,1
31213,0
31214,1
31215,1
31216,0
31217,1
31218,0
31219,1
31220,0
31221,1
31222,0
31223,1
31224,0
31225,1
31226,0
31227,0
31228,1
31229,1
31230,0
31231,0
31232,1
31233,1
31234,0
31235,0
31236,1
31237,1
31238,0
31239,1
31240,0
31241,1
31242,0
31243,1
31244,0
31245,0
31246,1
31247,1
31248,0
31249,1
31250,0
31251,1
31252,0
31253,0
31254,1
31255,1
31256,0
31257,1
31258,0
31259,1
31260,0
31261,0
31262,1
31263,1
31264,0
31265,1
31266,0
31267,1
31268,0
31269,1
31270,0
31271,1
31272,0
31273,1
31274,0
31275,1
31276,0
31277,1
31278,0
31279,1
31280,0
31281,0
31282,1
31283,0
31284,1
31285,0
31286,1
31287,0
31288,1
31289,0
31290,1
31291,0
31292,1
31293,0
31294,1
31295,0
31296,1
31297,0
31298,1
31299,0
31300,1
31301,0
31302,1
31303,0
31304,1
31305,0
31306,1
31307,1
31308,0
31309,1
31310,0
31311,1
31312,0
31313,1
31314,0
31315,1
31316,0
31317,1
31318,0
31319,1
31320,0
31321,1
31322,0
31323,1
31324,0
31325,1
31326,0
31327,1
31328,0
31329,1
31330,0
31331,1
31332,0
31333,1
31334,0
31335,1
31336,0
31337,1
31338,0
31339,1
31340,1
31341,0
31342,1
31343,0
31344,1
31345,0
31346,1
31347,0
31348,0
31349,1
31350,0
31351,1
31352,0
31353,1
31354,0
31355,1
31356,0
31357,1
31358,0
31359,1
31360,0
31361,1
31362,0
31363,1
31364,0
31365,1
31366,0
31367,1
31368,1
31369,0
31370,1
31371,0
31372,1
31373,0
31374,0
31375,1
31376,0
31377,1
31378,0
31379,1
31380,0
31381,1
31382,0
31383,1
31384,0
31385,1
31386,0
31387,1
31388,0
31389,1
31390,1
31391,0
31392,0
31393,1
31394,0
31395,1
31396,1
31397,0
31398,0
31399,1
31400,0
31401,1
31402,1
31403,0
31404,0
31405,1
31406,1
31407,0
31408,1
31409,0
31410,0
31411,1
31412,1
31413,0
31414,0
31415,1
31416,1
31417,0
31418,0
31419,1
31420,0
31421,1
31422,1
31423,0
31424,1
31425,0
31426,0
31427,1
31428,0
31429,1
31430,1
31431,0
31432,1
31433,0
31434,1
31435,0
31436,1
31437,0
31438,0
31439,1
31440,0
31441,1
31442,0
31443,1
31444,1
31445,0
31446,0
31447,1
31448,0
31449,1
31450,0
31451,1
31452,0
31453,1
31454,1
31455,0
31456,1
31457,0
31458,0
31459,1
31460,1
31461,0
31462,1
31463,0
31464,0
31465,1
31466,0
31467,1
31468,1
31469,0
31470,0
31471,1
31472,1
31473,0
31474,1
31475,0
31476,0
31477,1
31478,0
31479,1
31480,0
31481,1
31482,1
31483,0
31484,1
31485,0
31486,0
31487,1
31488,0
31489,1
31490,0
31491,1
31492,0
31493,1
31494,0
31495,1
31496,0
31497,1
31498,1
31499,0
31500,0
31501,1
31502,1
31503,0
31504,0
31505,1
31506,0
31507,1
31508,0
31509,1
31510,0
31511,1
31512,1
31513,0
31514,0
31515,1
31516,0
31517,1
31518,0
31519,1
31520,0
31521,1
31522,1
31523,0
31524,0
31525,1
31526,1
31527,0
31528,1
31529,0
31530,1
31531,0
31532,1
31533,1
31534,0
31535,0
31536,1
31537,1
31538,0
31539,0
31540,1
31541,1
31542,0
31543,0
31544,1
31545,0
31546,1
31547,0
31548,1
31549,1
31550,0
31551,1
31552,0
31553,1
31554,0
31555,0
31556,1
31557,0
31558,1
31559,0
31560,0
31561,1
31562,0
31563,1
31564,1
31565,0
31566,0
31567,1
31568,1
31569,0
31570,1
31571,0
31572,1
31573,0
31574,1
31575,0
31576,0
31577,1
31578,0
31579,1
31580,0
31581,1
31582,0
31583,1
31584,0
31585,1
31586,0
31587,1
31588,0
31589,1
31590,0
31591,1
31592,0
31593,1
31594,0
31595,1
31596,0
31597,1
31598,0
31599,1
31600,0
31601,1
31602,0
31603,1
31604,0
31605,1
31606,0
31607,1
31608,0
31609,1
31610,0
31611,1
31612,0
31613,1
31614,0
31615,1
31616,0
31617,1
31618,0
31619,1
31620,0
31621,1
31622,1
31623,0
31624,0
31625,1
31626,0
31627,1
31628,0
31629,1
31630,0
31631,1
31632,0
31633,1
31634,0
31635,1
31636,0
31637,1
31638,0
31639,1
31640,0
31641,1
31642,1
31643,0
31644,0
31645,1
31646,0
31647,1
31648,1
31649,0
31650,0
31651,1
31652,0
31653,1
31654,1
31655,0
31656,1
31657,0
31658,0
31659,1
31660,0
31661,1
31662,1
31663,0
31664,0
31665,1
31666,1
31667,0
31668,0
31669,1
31670,1
31671,0
31672,0
31673,1
31674,0
31675,1
31676,1
31677,0
31678,0
31679,1
31680,0
31681,1
31682,0
31683,1
31684,1
31685,0
31686,0
31687,1
31688,0
31689,1
31690,0
31691,1
31692,1
31693,0
31694,1
31695,0
31696,1
31697,0
31698,1
31699,0
31700,1
31701,0
31702,1
31703,0
31704,1
31705,0
31706,1
31707,0
31708,1
31709,0
31710,1
31711,0
31712,1
31713,0
31714,1
31715,0
31716,1
31717,0
31718,1
31719,0
31720,1
31721,0
31722,1
31723,0
31724,1
31725,0
31726,1
31727,0
31728,1
31729,0
31730,1
31731,0
31732,1
31733,0
31734,1
31735,0
31736,1
31737,0
31738,1
31739,0
31740,1
31741,0
31742,1
31743,0
31744,1
31745,0
31746,1
31747,0
31748,1
31749,0
31750,1
31751,0
31752,1
31753,0
31754,1
31755,0
31756,1
31757,0
31758,1
31759,0
31760,1
31761,0
31762,1
31763,0
31764,1
31765,0
31766,1
31767,0
31768,1
31769,0
31770,1
31771,0
31772,1
31773,0
31774,1
31775,0
31776,1
31777,0
31778,1
31779,0
31780,1
31781,0
31782,0
31783,1
31784,0
31785,1
31786,0
31787,1
31788,0
31789,1
31790,0
31791,1
31792,0
31793,1
31794,1
31795,0
31796,1
31797,0
31798,1
31799,0
31800,1
31801,0
31802,1
31803,1
31804,0
31805,0
31806,1
31807,0
31808,1
31809,0
31810,0
31811,1
31812,0
31813,1
31814,1
31815,0
31816,0
31817,1
31818,0
31819,1
31820,0
31821,1
31822,0
31823,1
31824,0
31825,1
31826,0
31827,1
31828,0
31829,1
31830,0
31831,1
31832,1
31833,0
31834,0
31835,1
31836,0
31837,1
31838,0
31839,1
31840,0
31841,1
31842,0
31843,1
31844,0
31845,1
31846,0
31847,1
31848,0
31849,1
31850,0
31851,1
31852,0
31853,1
31854,0
31855,1
31856,0
31857,1
31858,0
31859,1
31860,0
31861,1
31862,0
31863,1
31864,0
31865,1
31866,0
31867,1
31868,0
31869,1
31870,0
31871,1
31872,0
31873,1
31874,0
31875,1
31876,0
31877,1
31878,0
31879,1
31880,0
31881,1
31882,0
31883,1
31884,0
31885,1
31886,0
31887,1
31888,0
31889,1
31890,0
31891,1
31892,0
31893,1
31894,0
31895,1
31896,0
31897,1
31898,0
31899,1
31900,0
31901,1
31902,0
31903,1
31904,0
31905,1
31906,0
31907,1
31908,0
31909,1
31910,0
31911,1
31912,0
31913,1
31914,0
31915,1
31916,0
31917,1
31918,0
31919,1
31920,0
31921,0
31922,1
31923,0
31924,1
31925,0
31926,1
31927,0
31928,1
31929,0
31930,1
31931,0
31932,0
31933,1
31934,0
31935,1
31936,0
31937,1
31938,0
31939,1
31940,0
31941,1
31942,0
31943,1
31944,0
31945,1
31946,0
31947,1
31948,0
31949,1
31950,0
31951,1
31952,0
31953,1
31954,0
31955,1
31956,0
31957,0
31958,1
31959,0
31960,1
31961,0
31962,1
31963,0
31964,1
31965,0
31966,1
31967,0
31968,1
31969,0
31970,1
31971,0
31972,1
31973,0
31974,1
31975,0
31976,1
31977,0
31978,1
31979,0
31980,1
31981,0
31982,1
31983,0
31984,1
31985,0
31986,1
31987,0
31988,1
31989,0
31990,1
31991,0
31992,1
31993,0
31994,1
31995,0
31996,1
31997,0
31998,1
31999,0
32000,1
32001,0
32002,1
32003,0
32004,1
32005,0
32006,1
32007,0
32008,1
32009,0
32010,1
32011,0
32012,1
32013,0
32014,1
32015,0
32016,1
32017,0
32018,0
32019,1
32020,0
32021,1
32022,0
32023,1
32024,0
32025,1
32026,0
32027,1
32028,0
32029,1
32030,0
32031,1
32032,0
32033,1
32034,0
32035,1
32036,0
32037,1
32038,0
32039,1
32040,0
32041,1
32042,0
32043,1
32044,0
32045,1
32046,1
32047,0
32048,1
32049,0
32050,1
32051,0
32052,1
32053,0
32054,1
32055,0
32056,1
32057,0
32058,1
32059,0
32060,1
32061,0
32062,1
32063,0
32064,1
32065,0
32066,1
32067,1
32068,0
32069,0
32070,1
32071,0
32072,1
32073,0
32074,1
32075,0
32076,1
32077,0
32078,1
32079,0
32080,1
32081,0
32082,1
32083,0
32084,1
32085,0
32086,1
32087,0
32088,1
32089,0
32090,1
32091,0
32092,1
32093,0
32094,1
32095,0
32096,1
32097,0
32098,1
32099,0
32100,1
32101,0
32102,1
32103,0
32104,1
32105,0
32106,1
32107,0
32108,1
32109,0
32110,1
32111,0
32112,1
32113,0
32114,1
32115,0
32116,1
32117,0
32118,1
32119,0
32120,1
32121,0
32122,1
32123,0
32124,1
32125,0
32126,1
32127,0
32128,1
32129,0
32130,1
32131,0
32132,1
32133,0
32134,1
32135,0
32136,1
32137,0
32138,1
32139,0
32140,1
32141,0
32142,1
32143,0
32144,1
32145,0
32146,1
32147,0
32148,1
32149,0
32150,1
32151,0
32152,1
32153,0
32154,1
32155,0
32156,1
32157,0
32158,1
32159,0
32160,1
32161,0
32162,1
32163,0
32164,1
32165,0
32166,1
32167,0
32168,1
32169,0
32170,1
32171,0
32172,1
32173,1
32174,0
32175,1
32176,0
32177,1
32178,0
32179,1
32180,0
32181,1
32182,0
32183,1
32184,0
32185,1
32186,0
32187,1
32188,0
32189,1
32190,0
32191,1
32192,0
32193,1
32194,0
32195,1
32196,0
32197,1
32198,0
32199,1
32200,0
32201,1
32202,0
32203,1
32204,0
32205,1
32206,0
32207,1
32208,0
32209,1
32210,0
32211,1
32212,0
32213,1
32214,0
32215,1
32216,0
32217,1
32218,0
32219,1
32220,0
32221,1
32222,0
32223,1
32224,0
32225,1
32226,0
32227,1
32228,0
32229,1
32230,0
32231,1
32232,0
32233,1
32234,0
32235,1
32236,0
32237,1
32238,0
32239,1
32240,0
32241,1
32242,0
32243,1
32244,0
32245,1
32246,0
32247,1
32248,0
32249,1
32250,0
32251,1
32252,0
32253,0
32254,1
32255,0
32256,1
32257,0
32258,1
32259,0
32260,1
32261,0
32262,1
32263,0
32264,1
32265,0
32266,1
32267,0
32268,1
32269,0
32270,1
32271,1
32272,0
32273,1
32274,0
32275,0
32276,1
32277,0
32278,1
32279,0
32280,1
32281,0
32282,1
32283,0
32284,1
32285,0
32286,1
32287,0
32288,1
32289,0
32290,1
32291,0
32292,1
32293,0
32294,1
32295,0
32296,1
32297,0
32298,1
32299,0
32300,1
32301,0
32302,1
32303,0
32304,1
32305,0
32306,1
32307,0
32308,1
32309,0
32310,1
32311,0
32312,0
32313,1
32314,0
32315,1
32316,0
32317,1
32318,0
32319,1
32320,0
32321,1
32322,0
32323,1
32324,0
32325,1
32326,0
32327,1
32328,0
32329,1
32330,0
32331,1
32332,0
32333,1
32334,0
32335,1
32336,0
32337,1
32338,0
32339,1
32340,0
32341,1
32342,0
32343,1
32344,0
32345,1
32346,0
32347,1
32348,0
32349,1
32350,0
32351,1
32352,0
32353,1
32354,1
32355,0
32356,1
32357,0
32358,0
32359,1
32360,0
32361,1
32362,0
32363,1
32364,0
32365,1
32366,1
32367,0
32368,1
32369,0
32370,0
32371,1
32372,0
32373,1
32374,1
32375,0
32376,0
32377,1
32378,1
32379,0
32380,0
32381,1
32382,0
32383,1
32384,1
32385,0
32386,1
32387,0
32388,0
32389,1
32390,0
32391,1
32392,1
32393,0
32394,0
32395,1
32396,0
32397,1
32398,1
32399,0
32400,1
32401,0
32402,1
32403,0
32404,1
32405,0
32406,1
32407,0
32408,1
32409,0
32410,0
32411,1
32412,0
32413,1
32414,1
32415,0
32416,1
32417,0
32418,1
32419,0
32420,1
32421,0
32422,1
32423,0
32424,0
32425,1
32426,0
32427,1
32428,1
32429,0
32430,0
32431,1
32432,0
32433,1
32434,0
32435,1
32436,0
32437,1
32438,0
32439,1
32440,1
32441,0
32442,0
32443,0
32444,1
32445,1
32446,0
32447,0
32448,1
32449,0
32450,1
32451,0
32452,1
32453,0
32454,1
32455,1
32456,0
32457,0
32458,1
32459,1
32460,0
32461,0
32462,1
32463,1
32464,0
32465,0
32466,1
32467,1
32468,0
32469,0
32470,1
32471,1
32472,0
32473,1
32474,0
32475,1
32476,0
32477,0
32478,1
32479,1
32480,0
32481,1
32482,0
32483,0
32484,1
32485,1
32486,0
32487,0
32488,1
32489,1
32490,0
32491,0
32492,1
32493,0
32494,1
32495,1
32496,0
32497,0
32498,1
32499,1
32500,0
32501,1
32502,0
32503,0
32504,1
32505,0
32506,1
32507,1
32508,0
32509,1
32510,0
32511,0
32512,1
32513,1
32514,0
32515,1
32516,0
32517,1
32518,0
32519,0
32520,1
32521,0
32522,1
32523,0
32524,1
32525,0
32526,1
32527,1
32528,0
32529,0
32530,1
32531,0
32532,1
32533,1
32534,0
32535,1
32536,0
32537,0
32538,1
32539,1
32540,0
32541,0
32542,1
32543,1
32544,0
32545,1
32546,0
32547,0
32548,1
32549,1
32550,0
32551,0
32552,1
32553,0
32554,1
32555,1
32556,0
32557,0
32558,1
32559,1
32560,0
32561,0
32562,1
32563,0
32564,1
32565,0
32566,1
32567,0
32568,1
32569,1
32570,0
32571,1
32572,0
32573,1
32574,0
32575,0
32576,1
32577,1
32578,0
32579,1
32580,0
32581,0
32582,1
32583,1
32584,0
32585,0
32586,1
32587,0
32588,1
32589,0
32590,1
32591,0
32592,1
32593,1
32594,0
32595,0
32596,1
32597,1
32598,0
32599,1
32600,0
32601,1
32602,0
32603,1
32604,0
32605,0
32606,1
32607,0
32608,1
32609,1
32610,0
32611,1
32612,0
32613,0
32614,1
32615,1
32616,0
32617,1
32618,0
32619,0
32620,0
32621,1
32622,0
32623,1
32624,0
32625,1
32626,1
32627,0
32628,0
32629,1
32630,0
32631,1
32632,1
32633,0
32634,1
32635,0
32636,1
32637,0
32638,0
32639,1
32640,1
32641,0
32642,0
32643,1
32644,1
32645,0
32646,0
32647,1
32648,1
32649,0
32650,1
32651,0
32652,1
32653,0
32654,0
32655,1
32656,1
32657,0
32658,0
32659,1
32660,0
32661,1
32662,1
32663,0
32664,1
32665,0
32666,0
32667,1
32668,0
32669,1
32670,0
32671,1
32672,1
32673,0
32674,0
32675,1
32676,0
32677,1
32678,1
32679,0
32680,0
32681,1
32682,0
32683,1
32684,1
32685,0
32686,1
32687,0
32688,0
32689,1
32690,1
32691,0
32692,1
32693,0
32694,0
32695,1
32696,0
32697,1
32698,0
32699,1
32700,1
32701,0
32702,1
32703,0
32704,1
32705,0
32706,0
32707,1
32708,0
32709,1
32710,1
32711,0
32712,0
32713,1
32714,0
32715,1
32716,0
32717,1
32718,0
32719,1
32720,1
32721,0
32722,0
32723,1
32724,0
32725,1
32726,1
32727,0
32728,0
32729,1
32730,1
32731,0
32732,1
32733,0
32734,1
32735,0
32736,1
32737,0
32738,0
32739,1
32740,0
32741,1
32742,0
32743,1
32744,1
32745,0
32746,0
32747,1
32748,1
32749,0
32750,1
32751,0
32752,0
32753,1
32754,1
32755,0
32756,0
32757,1
32758,0
32759,1
32760,0
32761,1
32762,1
32763,0
32764,1
32765,0
32766,0
32767,1
32768,0
32769,1
32770,1
32771,0
32772,0
32773,1
32774,0
32775,1
32776,1
32777,0
32778,1
32779,0
32780,0
32781,1
32782,0
32783,1
32784,1
32785,0
32786,0
32787,1
32788,0
32789,1
32790,0
32791,1
32792,1
32793,0
32794,1
32795,0
32796,1
32797,0
32798,1
32799,0
32800,0
32801,1
32802,1
32803,0
32804,0
32805,1
32806,1
32807,0
32808,0
32809,1
32810,1
32811,0
32812,0
32813,1
32814,1
32815,0
32816,1
32817,0
32818,1
32819,0
32820,1
32821,0
32822,1
32823,0
32824,1
32825,0
32826,1
32827,0
32828,1
32829,0
32830,1
32831,0
32832,1
32833,0
32834,0
32835,1
32836,1
32837,0
32838,1
32839,0
32840,0
32841,1
32842,0
32843,1
32844,1
32845,0
32846,0
32847,1
32848,0
32849,1
32850,1
32851,0
32852,0
32853,1
32854,0
32855,1
32856,1
32857,0
32858,0
32859,1
32860,1
32861,0
32862,1
32863,0
32864,0
32865,1
32866,0
32867,1
32868,0
32869,1
32870,1
32871,0
32872,0
32873,1
32874,0
32875,1
32876,0
32877,1
32878,0
32879,1
32880,0
32881,1
32882,1
32883,0
32884,1
32885,0
32886,1
32887,0
32888,1
32889,0
32890,0
32891,1
32892,0
32893,1
32894,1
32895,0
32896,0
32897,1
32898,1
32899,0
32900,0
32901,1
32902,0
32903,1
32904,0
32905,1
32906,0
32907,1
32908,1
32909,0
32910,1
32911,0
32912,1
32913,0
32914,1
32915,0
32916,0
32917,1
32918,1
32919,0
32920,1
32921,0
32922,0
32923,1
32924,1
32925,0
32926,1
32927,0
32928,0
32929,1
32930,0
32931,1
32932,1
32933,0
32934,1
32935,0
32936,0
32937,1
32938,0
32939,1
32940,1
32941,0
32942,1
32943,0
32944,0
32945,1
32946,0
32947,1
32948,0
32949,1
32950,0
32951,1
32952,1
32953,0
32954,1
32955,0
32956,1
32957,0
32958,1
32959,0
32960,0
32961,1
32962,1
32963,0
32964,0
32965,1
32966,0
32967,1
32968,1
32969,0
32970,0
32971,1
32972,0
32973,1
32974,0
32975,1
32976,0
32977,1
32978,0
32979,1
32980,1
32981,0
32982,1
32983,0
32984,0
32985,1
32986,0
32987,1
32988,0
32989,1
32990,0
32991,1
32992,0
32993,1
32994,1
32995,0
32996,0
32997,1
32998,1
32999,0
33000,1
33001,0
33002,1
33003,0
33004,0
33005,1
33006,1
33007,0
33008,0
33009,1
33010,0
33011,1
33012,1
33013,0
33014,0
33015,1
33016,0
33017,1
33018,0
33019,1
33020,1
33021,0
33022,0
33023,1
33024,0
33025,1
33026,1
33027,0
33028,1
33029,0
33030,1
33031,0
33032,0
33033,1
33034,0
33035,1
33036,1
33037,0
33038,0
33039,1
33040,0
33041,1
33042,0
33043,1
33044,1
33045,0
33046,0
33047,1
33048,0
33049,1
33050,1
33051,0
33052,0
33053,1
33054,1
33055,0
33056,0
33057,1
33058,1
33059,0
33060,0
33061,1
33062,1
33063,0
33064,0
33065,1
33066,0
33067,1
33068,1
33069,0
33070,0
33071,1
33072,0
33073,1
33074,0
33075,1
33076,1
33077,0
33078,1
33079,0
33080,0
33081,1
33082,0
33083,1
33084,0
33085,1
33086,0
33087,1
33088,0
33089,1
33090,1
33091,0
33092,0
33093,1
33094,0
33095,1
33096,0
33097,1
33098,0
33099,1
33100,0
33101,1
33102,0
33103,1
33104,1
33105,0
33106,0
33107,1
33108,0
33109,1
33110,0
33111,1
33112,1
33113,0
33114,0
33115,1
33116,0
33117,1
33118,1
33119,0
33120,0
33121,1
33122,0
33123,1
33124,0
33125,1
33126,0
33127,1
33128,0
33129,1
33130,1
33131,0
33132,1
33133,0
33134,0
33135,1
33136,0
33137,1
33138,1
33139,0
33140,0
33141,1
33142,1
33143,0
33144,1
33145,0
33146,1
33147,0
33148,0
33149,1
33150,1
33151,0
33152,0
33153,1
33154,1
33155,0
33156,0
33157,1
33158,1
33159,0
33160,0
33161,1
33162,0
33163,1
33164,1
33165,0
33166,1
33167,0
33168,0
33169,1
33170,0
33171,1
33172,1
33173,0
33174,0
33175,1
33176,1
33177,0
33178,1
33179,0
33180,1
33181,0
33182,0
33183,1
33184,0
33185,1
33186,1
33187,0
33188,0
33189,1
33190,0
33191,1
33192,1
33193,0
33194,1
33195,0
33196,0
33197,1
33198,1
33199,0
33200,1
33201,0
33202,0
33203,1
33204,0
33205,1
33206,0
33207,0
33208,1
33209,1
33210,0
33211,1
33212,0
33213,1
33214,1
33215,0
33216,0
33217,1
33218,1
33219,0
33220,0
33221,1
33222,1
33223,0
33224,0
33225,1
33226,0
33227,1
33228,0
33229,1
33230,0
33231,1
33232,1
33233,0
33234,0
33235,1
33236,1
33237,0
33238,0
33239,0
33240,1
33241,0
33242,1
33243,0
33244,1
33245,0
33246,1
33247,1
33248,0
33249,1
33250,0
33251,1
33252,0
33253,1
33254,0
33255,0
33256,1
33257,1
33258,0
33259,1
33260,0
33261,0
33262,1
33263,1
33264,0
33265,1
33266,0
33267,1
33268,0
33269,1
33270,0
33271,1
33272,0
33273,0
33274,1
33275,1
33276,0
33277,1
33278,0
33279,1
33280,0
33281,0
33282,1
33283,0
33284,1
33285,0
33286,1
33287,0
