,p1_win
54119,False
8783,False
16529,True
16692,True
46677,True
7698,False
59218,False
54917,False
52706,False
72032,True
38016,False
52172,True
28817,True
70588,True
32790,True
15122,True
25044,True
31555,True
15009,True
45199,True
57762,True
13071,False
6150,True
17639,False
46085,True
908,False
24969,True
59117,True
24590,True
59772,True
33134,True
49173,True
20225,True
72398,False
3933,False
4407,False
11196,False
69806,True
14894,False
2145,False
73623,False
35177,True
45168,False
44827,False
32571,True
53206,False
63111,False
18000,False
41561,False
25684,False
73021,True
67183,False
50093,True
12120,True
24400,False
40617,False
391,False
46065,True
47244,False
60560,False
24070,True
14535,True
62438,False
26198,False
60480,True
59872,True
34815,True
67483,True
64165,False
74831,False
23785,False
37043,True
29807,True
4891,False
51661,False
58200,True
41903,False
51128,False
70871,True
67769,True
32965,False
18730,True
59862,True
38599,True
13822,True
74549,True
12483,False
22052,True
69689,True
23608,True
27647,True
27090,True
21921,True
55883,True
70165,True
33939,False
11354,False
13364,True
4801,False
27298,True
8247,True
59047,True
61279,True
63747,False
11757,True
61834,False
26724,False
63767,True
29895,False
10383,False
55398,True
59843,False
31126,True
60218,True
6411,False
51864,False
52204,False
57516,True
62660,True
9757,False
2358,False
43330,False
32194,False
58719,False
61769,False
11188,False
54350,True
16266,True
52016,False
22064,True
73902,True
42505,True
52654,False
72502,False
70545,True
55723,False
30309,True
3918,True
66405,True
40013,True
57264,False
74525,True
19870,False
25319,True
10595,True
64813,False
4654,False
51553,False
68679,True
42379,True
58229,False
40697,False
23367,True
72636,True
8335,True
55902,True
74388,False
45483,False
65737,True
15403,True
64382,False
23528,False
46197,False
27769,True
68798,False
38847,False
45267,True
27375,False
42648,False
12319,False
38888,False
18502,True
64702,False
44334,True
72564,False
37625,False
68914,False
29047,True
30768,True
73850,False
20513,False
29015,True
40014,False
17597,False
22255,False
30130,True
22631,True
9913,False
70254,True
31599,True
62807,True
15687,False
55296,True
7635,False
69363,True
37548,False
73227,True
50525,False
47603,False
56977,True
7836,True
43859,False
5944,False
46419,False
1296,True
6747,False
56739,True
32528,True
16388,False
13971,False
43143,True
20927,False
37874,False
73099,True
47528,False
61073,False
56601,False
61005,True
44160,True
14251,False
53056,True
23492,True
41527,False
47344,False
16121,True
30051,True
70803,True
74248,False
55674,True
50309,True
61107,True
13759,False
72330,False
63064,False
59891,False
49309,True
15695,False
57363,False
43290,False
24994,False
64099,False
53544,False
13749,False
13788,True
27568,True
66111,True
37235,True
38148,True
10194,True
66478,False
9936,True
51278,False
10041,False
16675,False
56068,True
44441,False
58104,False
41552,True
28621,True
51003,True
21644,True
71910,True
17203,True
64215,False
47011,True
68787,True
29724,False
17162,True
17863,False
73798,True
20368,True
29781,False
70334,True
66369,True
4316,True
14700,False
41411,False
26327,True
4712,False
61018,False
39050,False
12268,True
37653,True
10843,True
2553,False
21748,True
39704,False
39518,False
71608,False
73171,False
3986,True
60386,False
54928,True
74752,False
22119,False
63993,False
10790,False
16888,True
48696,False
36690,False
46917,False
34241,True
35331,True
7170,False
45224,False
13991,False
4581,False
32401,False
37939,True
14020,True
40039,True
42720,False
46907,False
4853,False
49111,False
41407,False
1321,False
44434,True
68164,False
28861,False
52288,True
38168,False
26686,False
3233,True
65115,True
70205,True
37717,True
64554,False
32591,True
40293,False
41394,True
44960,False
17086,True
54810,True
37809,True
4260,False
9197,False
7136,False
22071,False
11089,True
939,False
25316,False
35971,False
55308,True
74586,True
8169,True
27775,True
2371,True
43243,True
65989,False
68745,False
73914,True
1571,False
63950,False
16314,False
65119,False
54096,False
4140,False
25193,True
37167,True
39660,False
3029,False
7504,False
13101,False
6582,True
26466,False
43314,False
63004,True
63664,False
52559,False
19846,False
21839,True
67749,True
44648,True
40839,False
3724,True
56566,True
69096,True
942,True
4919,False
40522,True
59963,True
55126,True
10915,True
69078,False
4382,True
15912,True
30069,False
35152,True
49564,True
39275,True
40111,True
74429,True
40468,True
74803,False
7976,False
39091,True
45000,False
10690,False
10861,True
71338,True
36160,True
42485,True
14979,False
38892,True
35496,True
68278,False
23225,True
9482,True
52330,True
23603,False
8856,True
34838,True
49441,False
8239,True
32812,False
43292,False
43301,True
6160,True
54362,True
73289,True
55092,True
8490,True
54343,True
10189,False
7160,False
7273,True
3755,False
25491,True
10117,False
23058,True
4699,False
73830,True
27755,True
36417,True
29234,True
72060,False
56772,False
6113,False
5627,True
74177,True
6881,False
53460,True
6330,True
39589,True
48141,False
64632,False
24671,False
19299,False
34908,True
65252,True
19880,False
43425,True
73148,False
61736,True
65436,True
33193,True
14303,False
6564,True
756,False
1223,True
61924,False
58099,True
55776,True
60385,True
22509,True
65643,False
8017,True
23953,True
1793,False
21930,False
59364,True
527,False
23236,True
67629,True
39229,False
7739,True
52454,False
21696,False
36218,True
71923,True
35802,True
13824,True
42018,True
52258,False
691,True
36915,True
19097,True
70160,False
10314,True
8479,False
38015,True
17087,False
28384,False
71900,False
68282,True
65036,True
21738,False
24353,True
52767,True
14748,False
69424,True
7064,False
39015,True
65701,True
7455,True
67659,True
65661,True
22852,True
9872,True
32894,True
13098,True
22754,False
5606,False
10994,False
52701,False
45942,True
33034,False
6095,False
37896,False
35817,True
33064,False
63075,True
33065,True
63556,True
10755,True
70860,False
11899,False
68958,False
18994,False
3177,True
62033,True
7579,False
59628,False
4934,False
51500,False
24770,True
54783,True
52339,False
46364,False
11282,False
26056,True
19164,False
7766,False
35593,False
37448,False
50196,False
62576,True
35529,False
8482,True
24997,True
52652,True
33929,False
13134,True
44841,False
68201,True
9649,False
49994,False
44437,False
37298,False
27985,False
36154,False
25488,False
52747,False
26475,True
46587,True
68797,False
57789,False
66916,False
6087,False
53972,True
30691,True
41779,False
61024,True
52323,False
67611,False
28558,False
6373,False
58116,False
69015,False
69642,False
64398,True
27920,False
31278,True
27683,True
51576,False
65770,False
73048,True
62643,False
59051,True
53933,False
32186,False
51228,False
47856,False
41987,False
22862,True
63728,True
23962,False
69751,True
61758,True
67929,False
2396,True
3800,True
56835,True
32939,False
60653,False
40529,False
45922,False
6133,False
13322,True
51971,False
59602,False
62960,False
42922,False
56460,True
26729,False
71287,True
71779,False
31620,False
73952,True
62101,True
70395,True
49215,False
40750,True
64610,False
18374,True
58877,False
20876,True
66953,True
39060,False
70394,False
38308,False
32208,False
4164,False
69747,True
67625,False
1924,True
13448,True
59706,False
56163,False
63621,True
12207,False
2205,False
12332,True
73422,True
67113,False
4094,True
48571,True
6654,True
8707,False
2071,False
57415,False
63797,False
41336,True
71813,False
31395,False
73107,True
16841,False
58434,True
24489,False
63875,False
25407,True
46037,True
41654,True
22868,True
54030,True
26281,True
38174,False
24346,False
55852,True
30551,True
13235,False
35844,True
62277,False
21233,True
62106,False
37996,False
34979,False
2402,False
18436,True
71592,False
58961,False
2686,True
7125,True
16164,False
53112,False
17364,False
6600,True
58382,True
35824,True
27804,True
50398,True
29111,True
54472,False
51261,True
57137,True
58010,True
44143,False
61245,False
45069,False
54481,True
24057,False
37870,False
49448,False
64193,True
4751,False
48307,False
7003,True
62185,False
1194,True
13848,True
68871,True
26296,False
40119,True
4928,True
7563,True
65783,False
64500,False
12382,True
73392,False
46404,True
68324,False
35853,True
32811,False
65828,False
2627,False
23451,False
38572,True
6190,True
59524,False
40258,True
63435,True
66350,False
6571,False
38027,True
29972,True
8499,False
42970,False
49886,False
65459,False
9316,True
69912,False
28519,False
65203,False
64932,True
16585,True
50113,True
6805,False
73647,False
63028,True
54727,False
7285,True
69089,True
46995,True
52011,False
43639,False
62811,True
23234,True
2593,False
23655,False
69618,True
36451,True
60264,False
35488,True
74027,False
65216,True
34518,False
49373,False
43097,True
55050,True
22154,True
74337,True
35808,True
4972,True
22245,False
72467,False
32269,True
26670,True
55024,True
24710,True
14107,False
15410,True
70737,True
62006,False
51257,True
11728,False
37576,True
51494,False
16570,False
24497,True
15826,True
64764,False
58414,False
41106,True
6413,False
67256,False
40959,False
63542,True
49127,True
53094,True
35674,True
50655,False
53705,False
36985,False
55382,True
23446,True
63811,True
63277,False
70310,False
17389,True
5967,False
49397,True
12409,False
57349,False
62569,True
12283,False
17698,True
52590,True
10521,False
60373,True
54949,False
31142,True
10879,True
56539,False
69148,False
11540,False
56927,True
38758,True
18900,False
21053,False
65963,False
50964,False
46662,False
55983,False
23543,False
69787,True
11459,True
33432,True
72216,False
14177,False
36244,False
57682,True
60842,True
4803,True
53483,False
68050,False
72054,False
37607,True
3075,False
60477,True
48969,True
19853,True
2883,True
62490,True
24978,False
68723,False
30408,True
50993,True
39732,False
24442,False
59902,True
43093,True
61281,True
26735,False
56132,True
28581,True
59463,True
35419,False
48515,False
54104,False
63430,False
24879,False
29803,True
10608,False
74371,False
68326,False
62539,False
60277,True
19273,False
36497,True
51659,True
27773,False
41080,True
37892,False
43037,True
57887,False
2818,False
37200,False
35242,False
31128,True
32250,True
18868,False
42315,False
20594,True
69109,False
38513,True
48199,False
13422,True
21950,False
57610,False
11805,True
65918,False
73851,True
28337,False
30461,True
63942,True
55907,False
19954,False
11062,False
18198,True
65573,True
20946,True
2072,False
13544,True
50325,True
23924,False
59318,True
14263,False
42633,True
70956,True
34131,True
59188,False
3250,False
21951,True
20009,True
33214,False
40909,False
42532,False
25706,True
22367,True
56041,False
38069,True
2944,False
6109,False
65153,True
53124,False
1700,True
1091,False
27345,True
66637,False
5633,True
42228,True
63914,True
7347,True
47540,False
74720,False
43072,False
60727,True
25490,False
33441,False
21027,False
46150,False
49883,False
53649,False
44224,True
43861,False
56357,False
63175,True
69293,True
32047,False
72035,False
67263,True
7367,False
53403,True
30954,False
72992,False
43968,True
30196,True
46973,True
29495,True
42376,False
60871,True
53696,True
54563,False
71627,False
59924,True
40633,False
64345,False
10097,False
51886,False
6960,False
70251,False
23174,False
58192,True
25795,True
63582,True
24901,False
31196,True
39995,True
18588,False
1877,False
48890,False
62994,True
57353,False
64843,False
58161,False
70723,False
70502,True
43770,True
44068,True
64904,True
47222,False
7316,True
10287,False
50647,False
67552,True
31353,False
47271,True
20825,False
40612,True
24784,True
25080,False
32721,True
58380,True
32094,True
73767,True
19494,False
58617,False
6146,True
22680,False
11538,False
14899,True
23491,True
19414,False
45826,False
44250,True
19907,True
3069,False
72390,True
21146,True
69369,True
21047,False
55994,True
23889,True
2484,True
70969,False
8244,False
57786,True
29801,True
51798,True
23517,False
44806,True
67537,False
7481,True
5677,False
43758,True
73919,True
61145,False
35064,True
59986,False
29222,True
62868,True
44069,False
7489,True
17020,False
29002,True
32727,True
51949,True
49692,False
24531,True
51800,False
15640,True
73485,True
74872,False
62040,False
69720,False
21970,True
48021,True
11118,False
48474,False
35755,False
3064,False
33148,True
3290,True
2170,False
25743,False
31600,False
32100,True
30630,True
18684,True
6439,False
13397,False
24388,True
67031,True
23360,False
6480,True
49010,False
24490,False
66587,False
20100,False
2566,False
61339,True
70175,True
22239,False
58158,True
36963,True
51915,True
40870,True
33865,True
70778,True
3012,True
65464,True
68963,False
22316,True
6627,False
62867,True
44153,False
11911,False
47156,True
18296,True
31639,True
70192,False
55930,True
65253,False
5250,True
49460,True
73464,True
38980,False
49018,True
72409,True
65678,False
1033,False
21418,False
52937,True
42340,True
4875,False
36865,True
65545,True
35409,True
60549,True
34293,True
64777,False
62866,False
42721,True
35661,True
23927,True
58141,False
7328,False
47607,True
37396,False
34279,False
53015,True
2138,False
47698,True
71556,False
10687,True
18860,False
23986,False
6962,False
16914,False
41623,False
36626,True
25872,False
36455,False
42059,False
39980,False
61310,False
73202,False
52685,True
68484,True
25565,True
27124,True
54526,True
23166,True
20308,False
17808,False
24141,False
11546,False
40879,False
72127,True
73860,True
24915,False
67147,False
53108,True
7360,False
29280,False
37592,False
24248,True
10161,False
53509,True
35511,False
63269,True
2354,False
20410,True
20256,False
60237,True
58627,False
2212,False
29547,False
51950,False
3710,True
22997,False
37336,True
2610,False
71524,False
26010,True
61258,True
70037,False
19814,False
13080,True
5081,True
48874,True
52463,False
54521,True
73925,True
17970,False
4708,False
70031,False
32242,False
11382,False
65413,False
4353,True
4667,True
50690,True
29215,False
15964,False
26644,True
13140,True
16589,True
13639,False
52440,True
28852,False
10849,True
30869,True
6658,True
64217,True
62941,True
68033,True
71870,False
59392,True
70112,False
30350,False
34932,False
64194,True
42854,False
23156,True
13004,True
33133,False
39568,False
19977,True
70440,False
41258,True
46885,True
26983,True
57165,True
20977,False
23194,False
14606,False
38692,False
64087,False
32880,True
57442,True
67385,True
6367,False
72331,True
74510,False
16031,False
37671,False
48308,False
22030,True
11900,True
40350,True
57254,False
12299,False
56900,False
55812,False
62897,True
968,False
65787,True
56708,False
20188,False
48821,True
32619,True
45001,True
29422,True
65799,True
61869,True
38479,True
71273,True
1913,False
4809,False
43373,True
54931,False
72101,False
28425,True
70233,True
42129,False
47259,True
69670,True
17131,True
48981,True
31093,False
62802,False
39780,False
53394,False
39301,True
37972,False
56415,False
51914,False
33272,False
57629,True
5392,True
14208,True
71191,True
17910,False
18382,False
27032,True
22889,True
50494,True
34250,False
34263,False
70330,False
33025,True
22829,False
44746,True
28752,False
9928,True
56952,False
74266,True
53996,True
5754,True
29833,True
32472,True
26795,False
58220,True
6545,False
60844,True
11331,True
61932,False
15475,True
69572,True
45171,True
68763,False
42449,True
9489,False
40463,False
2906,True
59898,True
26147,False
48415,True
60173,True
73337,True
22108,False
73800,True
51371,True
25249,False
8712,True
53167,False
6646,True
22665,True
8981,False
25066,True
8127,True
46536,True
33309,True
759,True
24910,True
65372,False
24438,False
73674,False
27319,False
71978,False
59225,True
46009,False
1204,False
46378,False
42194,True
157,True
23497,True
5466,False
19239,False
48564,False
66671,False
25612,True
70025,False
39420,False
17384,False
22780,False
9134,True
6966,False
52564,True
21451,True
61360,False
40325,False
35961,False
9178,True
48626,False
25092,False
278,False
36082,False
53417,True
15435,False
26205,True
35237,True
67803,True
19801,True
19898,False
51368,False
73777,False
27790,False
16327,False
48875,False
25808,False
22433,False
61510,True
15057,False
22079,False
68128,True
56336,True
72036,True
22939,False
39296,False
65532,False
51826,True
39737,True
47800,False
14423,True
6749,False
16814,True
60174,False
70509,True
33487,False
34162,True
62757,True
56688,False
28280,True
65164,False
72788,False
1915,False
3589,False
25937,False
70752,True
59287,True
32396,True
2557,False
31907,False
44484,True
34855,False
19854,False
66776,False
19136,False
4500,True
51570,False
52487,False
43761,False
53088,False
3864,True
14943,True
17746,True
41216,True
65629,False
16682,True
37700,False
55548,False
44005,False
29307,True
50800,True
65934,False
22790,False
12835,False
15239,False
50768,True
73930,False
3462,False
60363,True
37188,False
68266,False
72943,True
8472,True
28019,False
59621,True
71753,True
68741,True
19125,True
12600,True
25391,True
1654,False
62633,False
31610,False
35490,False
64049,False
35589,True
59820,True
12118,True
623,False
31878,True
48475,True
66897,True
68428,True
30733,True
36410,False
30125,False
61559,True
56224,True
33640,False
46175,True
36973,False
67534,True
25864,False
25508,False
54292,True
7446,False
54789,True
33247,True
20118,False
71519,True
42477,True
66233,False
52209,True
69378,False
66676,True
15465,False
49685,True
38459,True
46949,True
52690,False
42878,False
43392,False
48557,False
2902,True
19981,True
33189,False
45310,True
49787,False
18483,False
46282,False
55433,False
56662,False
22091,False
72878,True
15101,False
74169,True
48974,True
24164,True
16441,True
9391,False
72428,True
24126,False
14173,False
63376,False
58283,True
64071,False
57242,False
18528,False
5307,True
23401,False
56489,False
9030,True
73216,False
11581,True
52085,False
35121,False
38993,True
10900,False
31358,True
30045,False
23611,False
67960,False
41064,True
63186,False
40185,False
29965,False
52308,True
54247,False
53840,False
24664,True
15330,False
49216,False
68666,False
15056,True
52902,True
43061,True
53295,True
66241,False
11577,True
16920,True
62184,True
20610,True
9412,True
58408,False
1598,False
3906,True
60048,False
26910,False
18036,True
57926,True
37169,False
20366,True
51689,True
14332,True
67265,True
65085,True
69516,True
63438,False
39121,False
46396,True
42975,True
72760,False
22716,False
45439,False
10989,True
73193,False
39259,False
54400,True
11573,True
65239,True
25128,True
55673,True
37804,False
60340,True
5127,True
24247,False
65977,False
14487,True
52754,False
45880,False
20974,True
9432,True
59704,False
28216,False
51092,False
59914,True
40915,False
56389,False
19509,True
61297,True
56981,True
59071,True
35573,True
32307,True
15486,False
64002,True
38656,False
6186,True
42535,True
19878,False
1938,False
63464,False
11655,True
54746,False
39721,True
17972,True
21659,False
38153,True
48765,False
9439,False
17442,True
5756,True
16318,True
25119,True
38979,False
1116,True
48395,True
30148,False
15596,True
16008,False
70285,False
46661,True
15626,True
50179,True
26565,False
12112,True
62818,True
59886,True
55343,True
65998,True
7941,True
2933,True
7482,False
61037,True
73062,True
53061,True
48943,True
65166,False
24232,False
52995,True
51303,True
20936,True
21897,True
1721,False
67717,False
50884,False
44427,False
65155,True
47558,True
31446,False
57156,False
48453,True
27993,False
23138,True
23681,False
8394,False
46702,False
60551,True
69411,False
45366,False
52105,False
32662,False
26940,True
5239,True
48871,False
69114,False
2876,True
26492,False
58083,True
11303,True
30151,True
368,False
22528,False
65156,False
31718,True
11494,False
38103,True
43957,False
30387,True
32985,True
31269,False
47395,False
24177,False
54647,True
66449,True
41012,True
63380,False
558,False
73646,True
53248,False
45819,False
43079,True
44522,True
58260,True
54844,True
50624,True
19186,False
1638,False
71410,True
2999,False
29252,False
36261,True
38440,False
27366,False
60076,True
31308,True
73084,False
74038,True
61269,False
66481,True
67697,True
46459,False
9607,False
33288,False
30484,True
39072,True
51598,False
25514,True
74622,False
64605,True
40559,False
52045,False
2661,True
5841,True
47494,True
74078,True
51518,False
10758,False
41020,True
24331,False
28567,True
29363,True
58383,False
63958,True
65759,False
49104,False
26594,True
43446,False
21924,False
55155,False
60937,False
7137,True
21470,False
23364,False
61211,False
50454,True
54321,True
38835,True
69153,False
34115,False
69039,False
37338,False
53095,False
47264,False
73632,False
24551,True
68250,False
29920,True
7730,False
25804,False
65215,False
27766,False
17302,False
59576,False
39350,True
12174,True
19100,True
24071,False
10529,False
31508,True
3535,False
40412,True
30915,False
61352,False
42802,False
40449,False
12204,True
32576,False
57550,True
29571,True
9558,True
13505,False
47419,False
19035,False
37609,True
23736,False
50208,False
57579,True
50379,False
5501,True
31611,True
54089,False
50862,False
34188,False
50141,True
19284,True
517,True
74130,False
47488,True
69102,True
29120,True
28095,False
10040,True
15308,False
34508,True
59808,True
44051,False
53622,False
42049,False
35089,True
34864,False
54061,False
59149,True
16964,False
11646,False
71062,False
28792,True
31550,False
49141,False
49463,True
63913,True
21824,False
10023,False
32568,False
44541,False
62104,False
21157,False
54129,True
22626,True
58693,False
26316,False
28424,False
46869,True
28094,True
36143,False
43004,False
1813,True
57434,True
50906,False
54632,False
28436,True
40657,False
27470,False
68161,False
66054,True
30814,True
54749,True
74480,True
46077,True
70436,False
44896,True
32172,True
3655,True
27696,True
18508,False
24314,True
39236,True
34698,False
54186,False
39938,False
60604,False
49528,False
26261,True
34793,True
13886,True
45162,False
37256,True
68286,True
71673,False
41008,True
57923,False
20239,True
63573,False
20787,False
53442,True
53559,False
54641,True
37842,False
39905,True
8467,False
59516,False
71059,False
46724,True
25534,False
55699,False
33572,False
22815,True
7916,False
10145,False
66945,True
22285,False
6243,False
59007,True
47608,True
36312,True
61102,False
1648,True
39517,True
8405,True
21709,True
23775,False
297,False
8103,True
38940,False
15072,False
74704,True
67991,True
12662,True
33108,False
33740,False
70345,True
42515,True
67232,False
11329,True
45869,True
44474,True
74672,False
74188,True
5534,False
57334,True
56448,True
42454,False
41406,True
40730,True
64622,True
2363,False
8619,False
56210,True
28063,False
65195,False
65071,True
52041,False
18989,True
9405,False
5216,False
34881,False
37962,False
52785,True
33190,False
25718,True
70842,True
42828,False
17555,False
51217,True
224,False
46746,True
67577,False
70207,False
42140,True
72405,True
34629,True
70427,True
67487,True
14974,False
14823,True
65931,True
30086,False
66932,False
55213,True
20972,True
46232,False
56658,False
54699,True
60333,True
57802,True
73833,True
20068,False
21508,False
27615,True
68717,False
41320,True
18375,False
53183,True
3654,False
16970,True
58102,False
33977,False
36763,True
52354,True
40219,False
12309,False
25019,False
26846,False
13079,False
17938,False
47516,False
14701,True
70231,False
72007,False
8820,True
37725,True
12065,False
26868,True
16772,True
34311,True
55133,False
73103,True
33902,False
59214,False
39606,False
34537,True
28996,True
58080,False
8050,False
64573,True
74725,False
56944,False
69610,False
66037,False
21445,False
4719,False
52315,False
14827,True
54877,False
19915,True
69954,True
36185,False
59952,True
37905,True
46530,True
63718,False
65955,True
36839,False
36990,True
16785,False
10233,False
17810,False
38727,True
17416,True
3537,False
37950,False
56980,False
57196,False
49229,True
16629,False
73126,True
14083,False
55437,False
74767,True
57848,True
12707,False
32641,True
51235,True
66045,False
1597,False
41436,True
12608,True
41704,True
34045,True
51993,True
24105,True
2669,True
64239,False
17083,True
41963,False
68169,True
31957,True
52692,True
55274,True
10579,False
61981,True
45414,False
33370,False
58478,True
58716,False
64479,True
70756,False
8268,False
56423,False
52240,False
71539,False
15732,False
15554,False
74556,True
4129,True
2770,True
12894,True
8445,False
3173,True
64170,True
3975,False
24965,True
13358,True
217,True
39384,False
47803,False
65676,True
50902,False
850,True
5974,False
19804,False
34164,True
8505,False
66512,False
39294,False
19499,True
15334,False
41197,False
15515,True
5355,True
39192,False
25713,True
67759,False
29903,False
20620,True
14004,True
25291,True
45777,False
853,True
45177,True
53990,False
56545,False
54635,False
8999,False
55259,False
55696,True
29418,True
37050,False
43800,True
54305,True
66402,False
318,False
8188,False
40505,False
37249,True
23478,False
31120,True
43660,True
56313,False
58313,True
46186,False
73494,True
24392,True
5294,True
10532,True
37344,False
57820,True
35368,True
19822,False
74795,True
49218,False
60210,True
48201,False
1098,True
16918,True
63246,True
48017,False
46160,True
48245,False
24600,True
66247,False
25447,True
67812,False
8514,True
56032,True
2725,True
9042,True
3026,True
57974,True
66123,False
3495,True
33424,True
8879,False
29277,True
51695,False
50997,True
62773,True
11878,True
27514,False
11745,True
15740,False
73991,False
10044,True
11170,False
21364,False
51859,True
33834,False
6752,True
39847,True
10957,True
7912,False
50284,False
64171,False
1533,False
44045,False
23588,True
51524,False
28517,False
65121,False
61684,True
42368,False
6424,True
48551,False
11122,False
6744,True
17967,True
5323,False
25043,True
71086,True
59057,True
66859,True
69108,True
44206,True
11202,False
14647,True
15074,True
37016,False
34829,True
23518,True
46732,False
16669,False
73282,False
7610,False
57796,True
64314,False
31551,True
54656,False
21972,False
10323,False
46916,True
69971,False
41749,False
51691,False
7868,False
23560,True
59104,False
63400,False
35538,True
8827,False
10693,True
68859,True
12029,False
13758,True
44405,False
16160,True
2403,True
62242,True
67636,False
35322,False
70530,False
53084,False
46786,True
35544,False
38775,False
31562,False
53875,False
15446,True
55524,True
38487,True
32763,True
51115,True
6191,False
53885,True
65481,False
12500,True
57262,False
15401,True
25126,True
47842,False
23253,False
54333,False
21331,False
15526,False
66725,False
49987,True
58473,True
36722,True
36311,False
24519,True
43005,True
3775,False
2804,False
71890,True
63308,True
16902,False
65966,True
24735,False
4931,False
148,True
28161,True
32837,False
11026,False
42880,False
4009,False
74190,False
3208,True
65801,True
46461,False
61979,True
8171,True
66557,True
4737,False
37166,False
32620,False
60556,False
35963,True
32273,False
41232,True
66908,False
44529,False
29658,False
23983,True
44796,True
17366,True
36044,True
37122,False
73544,True
25528,False
45225,True
15699,False
40973,False
27272,False
49287,False
43055,True
24023,True
11507,True
41874,True
50297,True
3323,False
24299,False
50137,True
10241,False
67503,True
62072,False
10969,True
6886,False
28930,True
13763,False
72214,True
41644,True
17461,True
43585,False
19919,True
4250,False
32147,False
36618,True
63370,False
62269,False
22975,True
21411,True
67032,False
20624,True
67309,True
26978,False
292,True
4639,False
19025,True
65098,False
13997,False
70734,True
19221,False
17157,True
62806,False
42130,True
51907,True
29791,False
58397,True
64615,True
44358,True
34639,False
41173,False
57486,True
12857,False
47496,False
48661,True
31415,False
26593,True
64220,False
65315,True
6020,False
72408,False
35092,False
46240,True
16688,True
32554,False
5113,True
45023,False
47258,False
59166,False
17435,True
61226,True
71385,True
29970,False
63334,False
59236,False
21977,True
53386,False
36090,True
64157,False
30591,True
73847,False
3597,True
60261,False
32647,True
31301,False
13958,True
59700,True
52497,False
1102,True
56905,True
38223,True
27577,True
66249,False
19611,True
40565,False
49933,True
3487,False
50805,False
35505,False
51294,False
66474,False
55735,False
63019,False
61807,False
52807,True
44570,True
6733,False
51731,False
49834,True
58633,False
73652,True
21208,False
51908,False
29517,True
44717,False
12151,False
62991,True
12321,False
49294,True
42128,True
50144,False
13673,False
42198,True
12290,True
42739,True
42427,True
7527,True
59842,True
16468,True
11626,False
71454,False
61487,False
36063,False
49424,True
38392,False
66773,True
37206,False
11164,False
58953,False
32779,True
58861,False
64530,True
658,True
50627,False
72953,True
46675,False
15091,True
16470,True
24642,True
59488,False
67872,False
60955,True
47091,True
16616,True
24354,False
74705,False
41254,True
2346,False
16825,False
19859,True
46782,False
38344,True
50160,False
48509,False
56307,False
46818,True
52498,False
56174,True
41741,False
61523,True
36945,False
71421,True
31624,False
40216,True
62039,True
6370,True
52619,False
20471,False
44617,False
58031,False
24290,True
22887,False
66173,True
3870,False
45243,True
57269,True
33650,False
11907,False
72412,False
47211,True
50826,True
69760,False
4051,False
51722,True
15235,False
61381,False
18848,False
11861,True
21260,False
14681,True
45362,False
63697,True
26495,True
51104,False
62023,True
28174,False
45509,True
6420,True
20352,True
65199,False
11754,False
54734,True
57938,True
40199,False
73003,True
66927,True
8530,True
63298,False
16812,True
11359,True
59030,False
74166,False
41816,True
40881,False
64621,True
28240,False
58852,False
72707,False
42872,False
71662,False
17709,False
24182,True
5347,False
7275,True
34118,False
53727,True
48575,True
73763,True
23333,True
23132,True
21255,True
30689,True
64568,False
19431,True
42299,False
28548,True
35520,False
70061,False
35621,False
36316,True
19543,True
42568,False
4672,False
65547,True
26945,False
17664,False
20411,False
20375,False
56212,True
1792,True
11470,False
26128,False
53693,False
74289,False
31045,False
5406,True
24806,True
64284,False
31106,True
20369,False
68513,False
39726,False
8478,True
3742,False
5404,True
64289,False
11284,False
17465,False
31104,True
61453,True
53408,True
39467,True
49902,False
57251,True
15312,False
58180,True
72489,True
44493,False
58554,True
61951,True
64890,False
61607,False
36357,True
23564,False
16706,False
38376,True
15053,False
70366,True
60040,False
1212,False
67946,True
54790,True
41240,True
30118,True
38385,True
5879,True
68685,True
20725,False
30050,False
11746,False
28637,False
26182,True
41686,True
49340,True
834,True
51301,True
59871,False
22762,True
18026,False
17155,False
36435,True
36483,True
5509,False
61693,False
25049,True
21274,False
3116,True
3454,True
44824,True
47976,True
12276,True
62840,True
37432,True
5155,True
61746,True
23873,True
71967,True
38321,False
9503,False
29247,True
25688,True
40167,False
10831,True
11414,False
73071,False
44108,True
46561,True
50014,False
54518,True
43606,True
67343,True
40584,True
39835,True
6075,False
63946,False
41155,False
45489,False
11393,True
25697,True
13190,True
46942,False
71954,False
9394,True
56720,False
50640,True
54412,True
38386,False
74559,True
58265,False
12860,True
22120,False
62349,True
44048,True
62702,False
71873,True
61393,False
31055,False
39717,True
40623,False
41056,True
8102,False
2372,False
67678,False
52980,True
65642,True
61811,False
11479,True
15901,False
36361,True
24826,True
42244,True
1879,False
33713,True
21995,False
26186,True
26438,False
26832,False
35389,True
62940,False
17492,True
9871,False
35258,False
7895,True
61692,True
30833,True
41127,False
39856,False
15265,True
64226,False
16358,False
65086,False
55466,True
52715,True
52050,True
40400,True
61311,True
54146,False
18543,True
62661,False
68783,False
57315,False
15518,False
34531,False
32196,False
15565,True
37925,True
58967,False
9629,False
63821,False
47206,True
71504,False
38441,True
52992,True
54903,False
23577,False
48463,True
20948,True
65648,False
29276,False
74755,False
59646,False
27160,False
47972,True
6255,False
7244,False
54714,False
42920,False
59347,False
4756,True
28886,True
13279,False
13497,False
43353,True
29299,False
36156,True
48054,True
49255,False
